clearing_day,market,product,contract,bars,n_ohlc_nonpos,n_vol0_val,n_val0_vol
20101220,XSGE,RU,RU1105,226,0,0,50
20110412,XZCE,WS,WS1105,226,0,1,0
20140516,XZCE,TC,TC1505,226,0,1,0
20140526,XZCE,ME,ME1505,226,0,1,0
20140527,XZCE,TC,TC1505,226,0,1,0
20140613,CCFX,TF,TF1406,136,0,0,4
20150105,XDCE,A,A1601,226,1,0,0
20150105,XZCE,CF,CF1503,226,0,1,0
20150105,XZCE,CF,CF1507,226,0,1,0
20150105,XZCE,CF,CF1511,226,0,1,0
20150105,XZCE,FG,FG1501,226,0,1,0
20150105,XZCE,FG,FG1504,226,0,1,0
20150105,XZCE,FG,FG1507,226,0,1,0
20150105,XZCE,FG,FG1510,226,0,1,0
20150105,XZCE,FG,FG1512,226,0,1,0
20150105,XZCE,MA,MA1507,226,0,1,0
20150105,XZCE,MA,MA1508,226,0,1,0
20150105,XZCE,MA,MA1511,226,0,1,0
20150105,XZCE,MA,MA1512,226,0,1,0
20150105,XZCE,ME,ME1501,226,0,1,0
20150105,XZCE,ME,ME1502,226,0,1,0
20150105,XZCE,ME,ME1503,226,0,1,0
20150105,XZCE,ME,ME1504,226,0,1,0
20150105,XZCE,OI,OI1501,226,0,1,0
20150105,XZCE,RI,RI1505,226,0,1,0
20150105,XZCE,RM,RM1503,226,0,1,0
20150105,XZCE,RM,RM1508,226,0,1,0
20150105,XZCE,RS,RS1509,226,0,1,0
20150105,XZCE,SR,SR1501,226,0,1,0
20150105,XZCE,SR,SR1503,226,0,1,0
20150105,XZCE,SR,SR1507,226,0,1,0
20150105,XZCE,SR,SR1605,226,0,1,0
20150105,XZCE,TA,TA1502,226,0,1,0
20150105,XZCE,TA,TA1503,226,0,1,0
20150105,XZCE,TA,TA1504,226,0,1,0
20150105,XZCE,TA,TA1506,226,0,1,0
20150105,XZCE,TA,TA1508,226,0,1,0
20150105,XZCE,TA,TA1512,226,0,1,0
20150105,XZCE,TC,TC1509,226,0,1,0
20150105,XZCE,TC,TC1510,226,0,1,0
20150105,XZCE,TC,TC1511,226,0,1,0
20150105,XZCE,WH,WH1507,226,0,1,0
20150105,XZCE,WH,WH1509,226,0,1,0
20150106,XZCE,CF,CF1503,376,0,2,0
20150106,XZCE,CF,CF1507,376,0,2,0
20150106,XZCE,CF,CF1511,376,0,2,0
20150106,XZCE,FG,FG1501,226,0,1,0
20150106,XZCE,FG,FG1503,226,0,2,0
20150106,XZCE,FG,FG1504,226,0,1,0
20150106,XZCE,FG,FG1507,226,0,1,0
20150106,XZCE,FG,FG1508,226,0,2,0
20150106,XZCE,FG,FG1510,226,0,1,0
20150106,XZCE,FG,FG1512,226,0,1,0
20150106,XZCE,LR,LR1505,226,0,1,0
20150106,XZCE,MA,MA1507,376,0,2,0
20150106,XZCE,MA,MA1508,376,0,2,0
20150106,XZCE,MA,MA1511,376,0,2,0
20150106,XZCE,ME,ME1501,376,0,1,0
20150106,XZCE,ME,ME1502,376,0,1,0
20150106,XZCE,ME,ME1503,376,0,1,0
20150106,XZCE,OI,OI1501,226,0,2,0
20150106,XZCE,OI,OI1507,226,0,1,0
20150106,XZCE,RI,RI1501,226,0,1,0
20150106,XZCE,RI,RI1505,226,0,2,0
20150106,XZCE,RI,RI1507,226,0,1,0
20150106,XZCE,RM,RM1501,376,0,2,0
20150106,XZCE,RM,RM1508,376,0,2,0
20150106,XZCE,RS,RS1509,226,0,1,0
20150106,XZCE,SF,SF1505,226,0,2,0
20150106,XZCE,SR,SR1501,376,0,2,0
20150106,XZCE,SR,SR1503,376,0,2,0
20150106,XZCE,SR,SR1507,376,0,2,0
20150106,XZCE,SR,SR1511,376,0,2,0
20150106,XZCE,SR,SR1605,376,0,1,0
20150106,XZCE,TA,TA1503,376,0,2,0
20150106,XZCE,TA,TA1504,376,0,2,0
20150106,XZCE,TA,TA1506,376,0,2,0
20150106,XZCE,TA,TA1507,376,0,2,0
20150106,XZCE,TC,TC1509,226,0,1,0
20150106,XZCE,TC,TC1511,226,0,1,0
20150106,XZCE,WH,WH1501,226,0,1,0
20150106,XZCE,WH,WH1509,226,0,1,0
20150107,XZCE,CF,CF1501,376,0,1,0
20150107,XZCE,CF,CF1503,376,0,1,0
20150107,XZCE,CF,CF1507,376,0,1,0
20150107,XZCE,CF,CF1511,376,0,2,0
20150107,XZCE,FG,FG1501,226,0,1,0
20150107,XZCE,FG,FG1502,226,0,1,0
20150107,XZCE,FG,FG1504,226,0,1,0
20150107,XZCE,FG,FG1508,226,0,1,0
20150107,XZCE,FG,FG1510,226,0,1,0
20150107,XZCE,FG,FG1511,226,0,1,0
20150107,XZCE,JR,JR1505,226,0,1,0
20150107,XZCE,LR,LR1505,226,0,1,0
20150107,XZCE,MA,MA1507,376,0,2,0
20150107,XZCE,MA,MA1508,376,0,2,0
20150107,XZCE,MA,MA1511,376,0,1,0
20150107,XZCE,ME,ME1501,376,0,2,0
20150107,XZCE,ME,ME1502,376,0,1,0
20150107,XZCE,ME,ME1503,376,0,2,0
20150107,XZCE,ME,ME1504,376,0,2,0
20150107,XZCE,OI,OI1501,226,0,1,0
20150107,XZCE,OI,OI1503,226,0,1,0
20150107,XZCE,OI,OI1507,226,0,1,0
20150107,XZCE,RI,RI1505,226,0,1,0
20150107,XZCE,RI,RI1509,226,0,1,0
20150107,XZCE,RM,RM1503,376,0,2,0
20150107,XZCE,RM,RM1508,376,0,2,0
20150107,XZCE,RS,RS1509,226,0,1,0
20150107,XZCE,SF,SF1505,226,0,1,0
20150107,XZCE,SM,SM1501,226,0,1,0
20150107,XZCE,SR,SR1501,376,0,2,0
20150107,XZCE,SR,SR1503,376,0,1,0
20150107,XZCE,SR,SR1507,376,0,2,0
20150107,XZCE,SR,SR1511,376,0,1,0
20150107,XZCE,SR,SR1605,376,0,1,0
20150107,XZCE,TA,TA1502,376,0,2,0
20150107,XZCE,TA,TA1503,376,0,2,0
20150107,XZCE,TA,TA1504,376,0,2,0
20150107,XZCE,TA,TA1507,376,0,2,0
20150107,XZCE,TA,TA1508,376,0,1,0
20150107,XZCE,TA,TA1511,376,0,1,0
20150107,XZCE,TA,TA1512,376,0,2,0
20150107,XZCE,TC,TC1501,226,0,1,0
20150107,XZCE,TC,TC1509,226,0,1,0
20150107,XZCE,WH,WH1503,226,0,1,0
20150107,XZCE,WH,WH1509,226,0,1,0
20150107,XZCE,WH,WH1511,226,0,1,0
20150108,XZCE,CF,CF1501,376,0,2,0
20150108,XZCE,CF,CF1503,376,0,2,0
20150108,XZCE,CF,CF1507,376,0,2,0
20150108,XZCE,CF,CF1511,376,0,1,0
20150108,XZCE,FG,FG1501,226,0,1,0
20150108,XZCE,FG,FG1503,226,0,1,0
20150108,XZCE,FG,FG1510,226,0,1,0
20150108,XZCE,FG,FG1511,226,0,1,0
20150108,XZCE,FG,FG1512,226,0,1,0
20150108,XZCE,MA,MA1507,376,0,2,0
20150108,XZCE,MA,MA1508,376,0,2,0
20150108,XZCE,MA,MA1511,376,0,2,0
20150108,XZCE,ME,ME1501,376,0,1,0
20150108,XZCE,ME,ME1502,376,0,1,0
20150108,XZCE,ME,ME1504,376,0,2,0
20150108,XZCE,OI,OI1501,226,0,1,0
20150108,XZCE,PM,PM1511,226,0,1,0
20150108,XZCE,RI,RI1505,226,0,1,0
20150108,XZCE,RI,RI1509,226,0,1,0
20150108,XZCE,RI,RI1511,226,0,1,0
20150108,XZCE,RM,RM1501,376,0,1,0
20150108,XZCE,RM,RM1503,376,0,1,0
20150108,XZCE,RM,RM1508,376,0,2,0
20150108,XZCE,SF,SF1505,226,0,1,0
20150108,XZCE,SR,SR1501,376,0,1,0
20150108,XZCE,SR,SR1503,376,0,2,0
20150108,XZCE,SR,SR1511,376,0,2,0
20150108,XZCE,TA,TA1501,376,0,2,0
20150108,XZCE,TA,TA1502,376,0,2,0
20150108,XZCE,TA,TA1504,376,0,1,0
20150108,XZCE,TA,TA1506,376,0,2,0
20150108,XZCE,TA,TA1507,376,0,1,0
20150108,XZCE,TC,TC1502,226,0,1,0
20150108,XZCE,WH,WH1509,226,0,1,0
20150108,XZCE,WH,WH1511,226,0,1,0
20150109,XZCE,CF,CF1503,376,0,2,0
20150109,XZCE,CF,CF1507,376,0,2,0
20150109,XZCE,CF,CF1511,376,0,1,0
20150109,XZCE,FG,FG1507,226,0,1,0
20150109,XZCE,FG,FG1508,226,0,1,0
20150109,XZCE,FG,FG1510,226,0,1,0
20150109,XZCE,MA,MA1507,376,0,1,0
20150109,XZCE,MA,MA1508,376,0,1,0
20150109,XZCE,MA,MA1510,376,0,1,0
20150109,XZCE,MA,MA1511,376,0,1,0
20150109,XZCE,ME,ME1501,376,0,2,0
20150109,XZCE,ME,ME1502,376,0,2,0
20150109,XZCE,OI,OI1501,226,0,1,0
20150109,XZCE,RI,RI1505,226,0,1,0
20150109,XZCE,RI,RI1509,226,0,1,0
20150109,XZCE,RM,RM1501,376,0,1,0
20150109,XZCE,RM,RM1503,376,0,1,0
20150109,XZCE,RM,RM1507,376,0,1,0
20150109,XZCE,RM,RM1508,376,0,2,0
20150109,XZCE,SF,SF1505,226,0,1,0
20150109,XZCE,SR,SR1501,376,0,1,0
20150109,XZCE,SR,SR1601,376,0,1,0
20150109,XZCE,SR,SR1605,376,0,1,0
20150109,XZCE,TA,TA1501,376,0,2,0
20150109,XZCE,TA,TA1502,376,0,1,0
20150109,XZCE,TA,TA1506,376,0,1,0
20150109,XZCE,TC,TC1501,136,0,1,0
20150109,XZCE,WH,WH1501,226,0,1,0
20150109,XZCE,WH,WH1509,226,0,1,0
20150109,XZCE,WH,WH1511,226,0,1,0
20150112,XDCE,A,A1601,556,1,0,0
20150112,XZCE,CF,CF1501,376,0,2,0
20150112,XZCE,CF,CF1503,376,0,2,0
20150112,XZCE,CF,CF1511,376,0,2,0
20150112,XZCE,FG,FG1507,226,0,1,0
20150112,XZCE,FG,FG1508,226,0,1,0
20150112,XZCE,FG,FG1511,226,0,1,0
20150112,XZCE,LR,LR1505,226,0,1,0
20150112,XZCE,MA,MA1507,376,0,2,0
20150112,XZCE,MA,MA1508,376,0,2,0
20150112,XZCE,MA,MA1510,376,0,2,0
20150112,XZCE,MA,MA1512,376,0,1,0
20150112,XZCE,ME,ME1501,376,0,1,0
20150112,XZCE,ME,ME1502,376,0,2,0
20150112,XZCE,ME,ME1504,376,0,1,0
20150112,XZCE,OI,OI1501,226,0,1,0
20150112,XZCE,OI,OI1507,226,0,1,0
20150112,XZCE,PM,PM1509,226,0,1,0
20150112,XZCE,RI,RI1509,226,0,1,0
20150112,XZCE,RM,RM1501,376,0,1,0
20150112,XZCE,RM,RM1503,376,0,2,0
20150112,XZCE,RM,RM1507,376,0,2,0
20150112,XZCE,RM,RM1508,376,0,1,0
20150112,XZCE,RS,RS1509,226,0,1,0
20150112,XZCE,SM,SM1501,226,0,1,0
20150112,XZCE,SR,SR1501,376,0,2,0
20150112,XZCE,SR,SR1503,376,0,1,0
20150112,XZCE,SR,SR1507,376,0,1,0
20150112,XZCE,SR,SR1511,376,0,1,0
20150112,XZCE,SR,SR1605,376,0,1,0
20150112,XZCE,TA,TA1502,376,0,1,0
20150112,XZCE,TA,TA1504,376,0,2,0
20150112,XZCE,TA,TA1506,376,0,1,0
20150112,XZCE,TA,TA1510,376,0,1,0
20150112,XZCE,TA,TA1512,376,0,2,0
20150112,XZCE,TC,TC1502,226,0,1,0
20150113,XZCE,CF,CF1507,376,0,2,0
20150113,XZCE,CF,CF1511,376,0,2,0
20150113,XZCE,FG,FG1501,226,0,1,0
20150113,XZCE,FG,FG1507,226,0,1,0
20150113,XZCE,FG,FG1508,226,0,1,0
20150113,XZCE,FG,FG1510,226,0,1,0
20150113,XZCE,FG,FG1511,226,0,1,0
20150113,XZCE,LR,LR1505,226,0,1,0
20150113,XZCE,MA,MA1507,376,0,2,0
20150113,XZCE,MA,MA1508,376,0,2,0
20150113,XZCE,MA,MA1510,376,0,2,0
20150113,XZCE,MA,MA1512,376,0,2,0
20150113,XZCE,ME,ME1502,376,0,2,0
20150113,XZCE,ME,ME1504,376,0,1,0
20150113,XZCE,OI,OI1501,226,0,1,0
20150113,XZCE,OI,OI1503,226,0,1,0
20150113,XZCE,PM,PM1509,226,0,1,0
20150113,XZCE,RI,RI1501,226,0,1,0
20150113,XZCE,RI,RI1505,226,0,1,0
20150113,XZCE,RI,RI1509,226,0,1,0
20150113,XZCE,RM,RM1503,376,0,1,0
20150113,XZCE,RM,RM1507,376,0,1,0
20150113,XZCE,RM,RM1508,376,0,1,0
20150113,XZCE,RS,RS1507,226,0,1,0
20150113,XZCE,SF,SF1505,226,0,1,0
20150113,XZCE,SM,SM1505,226,0,1,0
20150113,XZCE,SR,SR1501,376,0,1,0
20150113,XZCE,SR,SR1503,376,0,2,0
20150113,XZCE,SR,SR1507,376,0,2,0
20150113,XZCE,SR,SR1605,376,0,1,0
20150113,XZCE,TA,TA1501,376,0,2,0
20150113,XZCE,TA,TA1502,376,0,1,0
20150113,XZCE,TA,TA1503,376,0,1,0
20150113,XZCE,TA,TA1504,376,0,1,0
20150113,XZCE,TA,TA1506,376,0,1,0
20150113,XZCE,TA,TA1510,376,0,1,0
20150113,XZCE,TA,TA1512,376,0,1,0
20150113,XZCE,TC,TC1511,226,0,1,0
20150113,XZCE,TC,TC1601,226,0,1,0
20150113,XZCE,WH,WH1501,226,0,1,0
20150113,XZCE,WH,WH1509,226,0,1,0
20150114,XDCE,A,A1605,556,4,0,0
20150114,XZCE,CF,CF1503,376,0,2,0
20150114,XZCE,CF,CF1507,376,0,2,0
20150114,XZCE,CF,CF1511,376,0,2,0
20150114,XZCE,FG,FG1507,226,0,1,0
20150114,XZCE,FG,FG1508,226,0,1,0
20150114,XZCE,FG,FG1511,226,0,1,0
20150114,XZCE,LR,LR1505,226,0,1,0
20150114,XZCE,MA,MA1507,376,0,2,0
20150114,XZCE,MA,MA1508,376,0,2,0
20150114,XZCE,MA,MA1510,376,0,2,0
20150114,XZCE,MA,MA1511,376,0,1,0
20150114,XZCE,MA,MA1512,376,0,1,0
20150114,XZCE,ME,ME1502,376,0,1,0
20150114,XZCE,ME,ME1503,376,0,1,0
20150114,XZCE,ME,ME1504,376,0,1,0
20150114,XZCE,OI,OI1501,226,0,1,0
20150114,XZCE,RI,RI1505,226,0,1,0
20150114,XZCE,RI,RI1509,226,0,1,0
20150114,XZCE,SF,SF1505,226,0,1,0
20150114,XZCE,SM,SM1505,226,0,1,0
20150114,XZCE,SR,SR1501,376,0,2,0
20150114,XZCE,SR,SR1503,376,0,2,0
20150114,XZCE,SR,SR1507,376,0,1,0
20150114,XZCE,SR,SR1511,376,0,2,0
20150114,XZCE,TA,TA1501,376,0,2,0
20150114,XZCE,TA,TA1502,376,0,1,0
20150114,XZCE,TA,TA1503,376,0,1,0
20150114,XZCE,TA,TA1504,376,0,1,0
20150114,XZCE,TA,TA1506,376,0,1,0
20150114,XZCE,TA,TA1507,376,0,2,0
20150114,XZCE,TA,TA1510,376,0,1,0
20150114,XZCE,TA,TA1512,376,0,2,0
20150114,XZCE,TC,TC1502,226,0,1,0
20150114,XZCE,TC,TC1601,226,0,1,0
20150114,XZCE,WH,WH1501,226,0,1,0
20150114,XZCE,WH,WH1503,226,0,1,0
20150114,XZCE,WH,WH1509,226,0,1,0
20150114,XZCE,WH,WH1511,226,0,1,0
20150115,XDCE,A,A1605,556,329,0,0
20150115,XZCE,CF,CF1501,376,0,1,0
20150115,XZCE,CF,CF1503,376,0,1,0
20150115,XZCE,CF,CF1507,376,0,1,0
20150115,XZCE,CF,CF1511,376,0,2,0
20150115,XZCE,FG,FG1503,226,0,1,0
20150115,XZCE,FG,FG1507,226,0,1,0
20150115,XZCE,FG,FG1510,226,0,1,0
20150115,XZCE,FG,FG1511,226,0,1,0
20150115,XZCE,LR,LR1501,226,0,1,0
20150115,XZCE,MA,MA1507,376,0,1,0
20150115,XZCE,MA,MA1508,376,0,1,0
20150115,XZCE,MA,MA1510,376,0,1,0
20150115,XZCE,MA,MA1511,376,0,1,0
20150115,XZCE,MA,MA1512,376,0,1,0
20150115,XZCE,ME,ME1503,376,0,2,0
20150115,XZCE,ME,ME1504,376,0,1,0
20150115,XZCE,OI,OI1511,226,0,1,0
20150115,XZCE,RI,RI1505,226,0,1,0
20150115,XZCE,RI,RI1509,226,0,1,0
20150115,XZCE,RM,RM1503,376,0,2,0
20150115,XZCE,RM,RM1507,376,0,1,0
20150115,XZCE,RM,RM1508,376,0,2,0
20150115,XZCE,RS,RS1507,226,0,1,0
20150115,XZCE,RS,RS1509,226,0,1,0
20150115,XZCE,SM,SM1505,226,0,1,0
20150115,XZCE,SR,SR1501,376,0,2,0
20150115,XZCE,SR,SR1503,376,0,1,0
20150115,XZCE,SR,SR1507,376,0,2,0
20150115,XZCE,SR,SR1511,376,0,1,0
20150115,XZCE,SR,SR1605,376,0,1,0
20150115,XZCE,TA,TA1503,376,0,1,0
20150115,XZCE,TA,TA1504,376,0,2,0
20150115,XZCE,TA,TA1506,376,0,1,0
20150115,XZCE,TA,TA1507,376,0,1,0
20150115,XZCE,TA,TA1508,376,0,2,0
20150115,XZCE,TA,TA1510,376,0,1,0
20150115,XZCE,TA,TA1511,376,0,1,0
20150115,XZCE,TA,TA1512,376,0,2,0
20150115,XZCE,TC,TC1506,226,0,1,0
20150115,XZCE,TC,TC1601,226,0,1,0
20150115,XZCE,WH,WH1505,226,0,1,0
20150116,XDCE,I,I1501,556,1,0,0
20150116,XZCE,CF,CF1501,376,0,1,0
20150116,XZCE,CF,CF1503,376,0,2,0
20150116,XZCE,CF,CF1507,376,0,1,0
20150116,XZCE,CF,CF1511,376,0,2,0
20150116,XZCE,FG,FG1502,226,0,1,0
20150116,XZCE,FG,FG1503,226,0,1,0
20150116,XZCE,FG,FG1507,226,0,1,0
20150116,XZCE,FG,FG1508,226,0,1,0
20150116,XZCE,FG,FG1510,226,0,1,0
20150116,XZCE,FG,FG1512,226,0,1,0
20150116,XZCE,LR,LR1505,226,0,1,0
20150116,XZCE,MA,MA1507,376,0,2,0
20150116,XZCE,MA,MA1508,376,0,2,0
20150116,XZCE,MA,MA1510,376,0,1,0
20150116,XZCE,MA,MA1511,376,0,1,0
20150116,XZCE,MA,MA1512,376,0,1,0
20150116,XZCE,ME,ME1501,376,0,1,0
20150116,XZCE,ME,ME1502,376,0,1,0
20150116,XZCE,ME,ME1503,376,0,1,0
20150116,XZCE,ME,ME1504,376,0,1,0
20150116,XZCE,RI,RI1505,226,0,1,0
20150116,XZCE,RI,RI1509,226,0,1,0
20150116,XZCE,RM,RM1503,376,0,1,0
20150116,XZCE,RM,RM1507,376,0,1,0
20150116,XZCE,RM,RM1508,376,0,1,0
20150116,XZCE,RS,RS1507,226,0,1,0
20150116,XZCE,SM,SM1505,226,0,1,0
20150116,XZCE,SR,SR1503,376,0,2,0
20150116,XZCE,SR,SR1511,376,0,2,0
20150116,XZCE,TA,TA1501,376,0,2,0
20150116,XZCE,TA,TA1503,376,0,2,0
20150116,XZCE,TA,TA1504,376,0,2,0
20150116,XZCE,TA,TA1506,376,0,2,0
20150116,XZCE,TA,TA1507,376,0,1,0
20150116,XZCE,TA,TA1508,376,0,1,0
20150116,XZCE,TA,TA1511,376,0,1,0
20150116,XZCE,TA,TA1512,376,0,1,0
20150116,XZCE,TC,TC1601,226,0,1,0
20150116,XZCE,WH,WH1501,226,0,1,0
20150116,XZCE,WH,WH1509,226,0,1,0
20150116,XZCE,WH,WH1511,226,0,1,0
20150119,XZCE,CF,CF1503,376,0,1,0
20150119,XZCE,CF,CF1507,376,0,2,0
20150119,XZCE,CF,CF1511,376,0,1,0
20150119,XZCE,FG,FG1507,226,0,1,0
20150119,XZCE,FG,FG1510,226,0,1,0
20150119,XZCE,FG,FG1512,226,0,1,0
20150119,XZCE,MA,MA1507,376,0,2,0
20150119,XZCE,MA,MA1508,376,0,1,0
20150119,XZCE,MA,MA1512,376,0,2,0
20150119,XZCE,ME,ME1503,376,0,1,0
20150119,XZCE,OI,OI1507,226,0,1,0
20150119,XZCE,PM,PM1505,226,0,1,0
20150119,XZCE,RI,RI1505,226,0,1,0
20150119,XZCE,RI,RI1509,226,0,1,0
20150119,XZCE,RM,RM1503,376,0,1,0
20150119,XZCE,RM,RM1508,376,0,2,0
20150119,XZCE,SF,SF1505,226,0,1,0
20150119,XZCE,SM,SM1505,226,0,1,0
20150119,XZCE,SR,SR1503,376,0,1,0
20150119,XZCE,SR,SR1507,376,0,1,0
20150119,XZCE,SR,SR1511,376,0,2,0
20150119,XZCE,SR,SR1603,376,0,1,0
20150119,XZCE,TA,TA1503,376,0,2,0
20150119,XZCE,TA,TA1504,376,0,1,0
20150119,XZCE,TA,TA1506,376,0,1,0
20150119,XZCE,TA,TA1507,376,0,1,0
20150119,XZCE,TA,TA1508,376,0,1,0
20150119,XZCE,TA,TA1510,376,0,1,0
20150119,XZCE,TA,TA1511,376,0,2,0
20150119,XZCE,TA,TA1512,376,0,1,0
20150119,XZCE,TC,TC1511,226,0,1,0
20150119,XZCE,TC,TC1601,226,0,1,0
20150119,XZCE,WH,WH1505,226,0,1,0
20150119,XZCE,WH,WH1507,226,0,1,0
20150119,XZCE,WH,WH1509,226,0,1,0
20150119,XZCE,WH,WH1511,226,0,1,0
20150120,XDCE,A,A1601,556,1,0,0
20150120,XDCE,A,A1605,556,350,0,0
20150120,XDCE,J,J1509,556,1,0,0
20150120,XZCE,CF,CF1503,376,0,2,0
20150120,XZCE,CF,CF1507,376,0,2,0
20150120,XZCE,CF,CF1511,376,0,1,0
20150120,XZCE,CF,CF1601,376,0,1,0
20150120,XZCE,FG,FG1507,226,0,1,0
20150120,XZCE,FG,FG1512,226,0,1,0
20150120,XZCE,LR,LR1505,226,0,1,0
20150120,XZCE,MA,MA1507,376,0,1,0
20150120,XZCE,MA,MA1508,376,0,1,0
20150120,XZCE,MA,MA1510,376,0,2,0
20150120,XZCE,MA,MA1511,376,0,1,0
20150120,XZCE,MA,MA1601,376,0,1,0
20150120,XZCE,ME,ME1503,376,0,1,0
20150120,XZCE,ME,ME1504,376,0,1,0
20150120,XZCE,OI,OI1511,226,0,1,0
20150120,XZCE,OI,OI1601,226,0,1,0
20150120,XZCE,RI,RI1509,226,0,1,0
20150120,XZCE,RM,RM1503,376,0,1,0
20150120,XZCE,RM,RM1507,376,0,2,0
20150120,XZCE,RM,RM1508,376,0,2,0
20150120,XZCE,RS,RS1507,226,0,1,0
20150120,XZCE,SF,SF1505,226,0,1,0
20150120,XZCE,SM,SM1505,226,0,1,0
20150120,XZCE,SR,SR1503,376,0,2,0
20150120,XZCE,SR,SR1511,376,0,1,0
20150120,XZCE,SR,SR1603,376,0,1,0
20150120,XZCE,SR,SR1607,376,0,2,0
20150120,XZCE,TA,TA1502,376,0,1,0
20150120,XZCE,TA,TA1503,376,0,1,0
20150120,XZCE,TA,TA1504,376,0,1,0
20150120,XZCE,TA,TA1506,376,0,2,0
20150120,XZCE,TA,TA1507,376,0,1,0
20150120,XZCE,TA,TA1508,376,0,2,0
20150120,XZCE,TA,TA1511,376,0,1,0
20150120,XZCE,TA,TA1512,376,0,1,0
20150120,XZCE,TA,TA1601,376,0,1,0
20150120,XZCE,TC,TC1502,226,0,1,0
20150120,XZCE,TC,TC1601,226,0,1,0
20150120,XZCE,WH,WH1511,226,0,1,0
20150120,XZCE,WH,WH1601,226,0,1,0
20150121,XDCE,Y,Y1601,556,6,0,0
20150121,XZCE,CF,CF1503,376,0,1,0
20150121,XZCE,CF,CF1511,376,0,1,0
20150121,XZCE,CF,CF1601,376,0,1,0
20150121,XZCE,FG,FG1508,226,0,1,0
20150121,XZCE,FG,FG1510,226,0,1,0
20150121,XZCE,FG,FG1512,226,0,1,0
20150121,XZCE,LR,LR1505,226,0,1,0
20150121,XZCE,MA,MA1507,376,0,1,0
20150121,XZCE,MA,MA1508,376,0,2,0
20150121,XZCE,MA,MA1511,376,0,1,0
20150121,XZCE,OI,OI1601,226,0,1,0
20150121,XZCE,PM,PM1503,226,0,1,0
20150121,XZCE,RI,RI1509,226,0,1,0
20150121,XZCE,RI,RI1601,226,0,1,0
20150121,XZCE,RM,RM1503,376,0,2,0
20150121,XZCE,RM,RM1508,376,0,1,0
20150121,XZCE,RS,RS1507,226,0,1,0
20150121,XZCE,SF,SF1505,226,0,1,0
20150121,XZCE,SM,SM1505,226,0,1,0
20150121,XZCE,SR,SR1503,376,0,2,0
20150121,XZCE,SR,SR1507,376,0,1,0
20150121,XZCE,SR,SR1511,376,0,2,0
20150121,XZCE,SR,SR1605,376,0,1,0
20150121,XZCE,SR,SR1607,376,0,1,0
20150121,XZCE,TA,TA1502,376,0,2,0
20150121,XZCE,TA,TA1503,376,0,1,0
20150121,XZCE,TA,TA1504,376,0,1,0
20150121,XZCE,TA,TA1506,376,0,1,0
20150121,XZCE,TA,TA1507,376,0,1,0
20150121,XZCE,TA,TA1508,376,0,2,0
20150121,XZCE,TA,TA1511,376,0,1,0
20150121,XZCE,TA,TA1512,376,0,2,0
20150121,XZCE,TA,TA1601,376,0,1,0
20150121,XZCE,TC,TC1502,226,0,1,0
20150121,XZCE,TC,TC1601,226,0,1,0
20150121,XZCE,WH,WH1509,226,0,1,0
20150121,XZCE,WH,WH1511,226,0,1,0
20150122,XZCE,CF,CF1503,376,0,1,0
20150122,XZCE,CF,CF1507,376,0,2,0
20150122,XZCE,CF,CF1511,376,0,2,0
20150122,XZCE,CF,CF1601,376,0,1,0
20150122,XZCE,FG,FG1502,226,0,1,0
20150122,XZCE,FG,FG1507,226,0,1,0
20150122,XZCE,FG,FG1508,226,0,1,0
20150122,XZCE,FG,FG1511,226,0,1,0
20150122,XZCE,FG,FG1512,226,0,1,0
20150122,XZCE,LR,LR1505,226,0,1,0
20150122,XZCE,MA,MA1508,376,0,2,0
20150122,XZCE,MA,MA1510,376,0,1,0
20150122,XZCE,MA,MA1512,376,0,2,0
20150122,XZCE,OI,OI1601,226,0,1,0
20150122,XZCE,PM,PM1503,226,0,1,0
20150122,XZCE,PM,PM1601,226,0,1,0
20150122,XZCE,RI,RI1505,226,0,1,0
20150122,XZCE,RI,RI1509,226,0,1,0
20150122,XZCE,RI,RI1601,226,0,1,0
20150122,XZCE,RM,RM1503,376,0,1,0
20150122,XZCE,RM,RM1508,376,0,1,0
20150122,XZCE,RS,RS1507,226,0,1,0
20150122,XZCE,SR,SR1503,376,0,1,0
20150122,XZCE,SR,SR1507,376,0,2,0
20150122,XZCE,SR,SR1511,376,0,1,0
20150122,XZCE,SR,SR1603,376,0,2,0
20150122,XZCE,SR,SR1605,376,0,1,0
20150122,XZCE,SR,SR1607,376,0,1,0
20150122,XZCE,TA,TA1502,376,0,2,0
20150122,XZCE,TA,TA1503,376,0,2,0
20150122,XZCE,TA,TA1504,376,0,2,0
20150122,XZCE,TA,TA1506,376,0,1,0
20150122,XZCE,TA,TA1508,376,0,1,0
20150122,XZCE,TA,TA1510,376,0,1,0
20150122,XZCE,TA,TA1512,376,0,1,0
20150122,XZCE,TA,TA1601,376,0,1,0
20150122,XZCE,TC,TC1601,226,0,1,0
20150122,XZCE,WH,WH1509,226,0,1,0
20150122,XZCE,WH,WH1601,226,0,1,0
20150123,XDCE,Y,Y1601,556,4,0,0
20150123,XZCE,CF,CF1503,376,0,1,0
20150123,XZCE,CF,CF1507,376,0,2,0
20150123,XZCE,CF,CF1601,376,0,1,0
20150123,XZCE,FG,FG1502,226,0,1,0
20150123,XZCE,FG,FG1507,226,0,1,0
20150123,XZCE,FG,FG1511,226,0,1,0
20150123,XZCE,LR,LR1505,226,0,1,0
20150123,XZCE,MA,MA1507,376,0,1,0
